uri,kode,laereplan_kode,laereplan_versjon,laereplan_tittel_bokmaal,fag,aarstrinn,status,tekst_bokmaal,tekst_nynorsk,tekst_default,tekst_engelsk,har_nynorsk,samme_som,gjenbruk_av
http://psi.udir.no/kl06/KM13772,KM13772,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 1. årstrinn | Drama og rytmikk for hørselshemmede, 2. årstrinn",Andre årstrinn,status_publisert,"gjennomføre og presentere dans, samspill og visualisert sang",,"gjennomføre og presentere dans, samspill og visualisert sang",,nei,,KM2112
http://psi.udir.no/kl06/KM13773,KM13773,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 1. årstrinn | Drama og rytmikk for hørselshemmede, 2. årstrinn",Andre årstrinn,status_publisert,utforske og bruke kostymer og rekvisitter,,utforske og bruke kostymer og rekvisitter,,nei,,KM2113
http://psi.udir.no/kl06/KM13774,KM13774,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 1. årstrinn | Drama og rytmikk for hørselshemmede, 2. årstrinn",Andre årstrinn,status_publisert,leke med og presentere rytmeuttrykk i ulike tempo,,leke med og presentere rytmeuttrykk i ulike tempo,,nei,,KM2114
http://psi.udir.no/kl06/KM13775,KM13775,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 1. årstrinn | Drama og rytmikk for hørselshemmede, 2. årstrinn",Andre årstrinn,status_publisert,utforske noen instrumenter og bruke dem til lek og aktiviteter,,utforske noen instrumenter og bruke dem til lek og aktiviteter,,nei,,KM2115
http://psi.udir.no/kl06/KM13776,KM13776,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,utforske og beskrive noen dramatiske grunnelementer,,utforske og beskrive noen dramatiske grunnelementer,,nei,,KM2117
http://psi.udir.no/kl06/KM13777,KM13777,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,dramatisere enkle handlingsforløp alene og sammen med andre,,dramatisere enkle handlingsforløp alene og sammen med andre,,nei,,KM2125
http://psi.udir.no/kl06/KM13778,KM13778,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,utforske og sammenligne digitale verktøy og bruke dem i dramatiske uttrykksformer og rytmiske prosesser,,utforske og sammenligne digitale verktøy og bruke dem i dramatiske uttrykksformer og rytmiske prosesser,,nei,,KM2118
http://psi.udir.no/kl06/KM13779,KM13779,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,improvisere ulike former for bevegelse til ulike rytmer og aktiviteter,,improvisere ulike former for bevegelse til ulike rytmer og aktiviteter,,nei,,KM2119
http://psi.udir.no/kl06/KM13780,KM13780,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,"utvikle og presentere kreativ bruk av tegnspråk, tegnspråkpoesi, visualisert sang og rytmeinstrumenter i enkle samspill",,"utvikle og presentere kreativ bruk av tegnspråk, tegnspråkpoesi, visualisert sang og rytmeinstrumenter i enkle samspill",,nei,,KM2120
http://psi.udir.no/kl06/KM13781,KM13781,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,utvikle og bruke enkle kostymer og rekvisitter,,utvikle og bruke enkle kostymer og rekvisitter,,nei,,KM2121
http://psi.udir.no/kl06/KM13782,KM13782,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,utforske og sammenligne ulike former for kulisser,,utforske og sammenligne ulike former for kulisser,,nei,,KM2122
http://psi.udir.no/kl06/KM13783,KM13783,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,utforske og sammenligne ulike sjangre og virkemidler i tegnspråkpoesi fra både Norge og andre land,,utforske og sammenligne ulike sjangre og virkemidler i tegnspråkpoesi fra både Norge og andre land,,nei,,KM2123
http://psi.udir.no/kl06/KM13784,KM13784,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,"analysere og drøfte norske, samiske og andre kulturers uttrykksformer",,"analysere og drøfte norske, samiske og andre kulturers uttrykksformer",,nei,,KM2124
http://psi.udir.no/kl06/KM13785,KM13785,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 3. årstrinn | Drama og rytmikk for hørselshemmede, 4. årstrinn",Fjerde årstrinn,status_publisert,drøfte bruksområder for instrumenter og bruke grunnleggende fagbegreper knyttet til temaet,,drøfte bruksområder for instrumenter og bruke grunnleggende fagbegreper knyttet til temaet,,nei,,KM2108
http://psi.udir.no/kl06/KM13786,KM13786,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,improvisere med kroppsbevegelser og kreativ bruk av visual vernacular for å skape kunstneriske uttrykk,,improvisere med kroppsbevegelser og kreativ bruk av visual vernacular for å skape kunstneriske uttrykk,,nei,,KM2107
http://psi.udir.no/kl06/KM13788,KM13788,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,"presentere egne ideer, tanker og følelser gjennom bevegelser, rytme og dans både individuelt og i gruppe",,"presentere egne ideer, tanker og følelser gjennom bevegelser, rytme og dans både individuelt og i gruppe",,nei,,KM2105
http://psi.udir.no/kl06/KM13789,KM13789,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,"undersøke hvordan kjønn, kjønnsroller og seksualitet fremstilles i musikk og dans i det offentlige rom, og skape uttrykk som utfordrer stereotypier",,"undersøke hvordan kjønn, kjønnsroller og seksualitet fremstilles i musikk og dans i det offentlige rom, og skape uttrykk som utfordrer stereotypier",,nei,,KM2090
http://psi.udir.no/kl06/KM13790,KM13790,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,"utforske og bruke ulike former for skrevne tekster som utgangspunkt for visuelle uttrykk som tegnspråkpoesi, dans og drama",,"utforske og bruke ulike former for skrevne tekster som utgangspunkt for visuelle uttrykk som tegnspråkpoesi, dans og drama",,nei,,KM2091
http://psi.udir.no/kl06/KM13791,KM13791,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,kunne overføre bevegelse og handling til et skriftlig format i form av tekst og grafisk notasjon,,kunne overføre bevegelse og handling til et skriftlig format i form av tekst og grafisk notasjon,,nei,,KM2092
http://psi.udir.no/kl06/KM13794,KM13794,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,kunne reflektere over og bruke fagbegreper om hvordan bruk av instrumenter kan påvirke dramatiske forløp,,kunne reflektere over og bruke fagbegreper om hvordan bruk av instrumenter kan påvirke dramatiske forløp,,nei,,KM2095
http://psi.udir.no/kl06/KM13787,KM13787,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,bruke digitale verktøy i arbeid med egne og andres framføringer,,bruke digitale verktøy i arbeid med egne og andres framføringer,,nei,,KM2106
http://psi.udir.no/kl06/KM13792,KM13792,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,"utvikle og bruke enkle kulisser, rekvisitter og kostymer til riktige formål og utforske forskjellige lysteknikker",,"utvikle og bruke enkle kulisser, rekvisitter og kostymer til riktige formål og utforske forskjellige lysteknikker",,nei,,KM2093
http://psi.udir.no/kl06/KM13793,KM13793,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,"drøfte særtrekk ved tegnspråkteater og tegnspråkpoesi, og sammenligne det med ulike kunstuttrykk fra andre kulturer, inkludert samisk kultur",,"drøfte særtrekk ved tegnspråkteater og tegnspråkpoesi, og sammenligne det med ulike kunstuttrykk fra andre kulturer, inkludert samisk kultur",,nei,,KM2094
http://psi.udir.no/kl06/KM13795,KM13795,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 5. årstrinn | Drama og rytmikk for hørselshemmede, 6. årstrinn | Drama og rytmikk for hørselshemmede, 7. årstrinn",Syvende årstrinn,status_publisert,reflektere over hvordan kulturelle uttrykk kan spille ulike roller for utvikling av individers og gruppers identitet,,reflektere over hvordan kulturelle uttrykk kan spille ulike roller for utvikling av individers og gruppers identitet,,nei,,KM2096
http://psi.udir.no/kl06/KM13796,KM13796,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,bruke grunnelementer i drama og utvikle egne spill ved å skrive manus med dialog og sceneanvisninger,,bruke grunnelementer i drama og utvikle egne spill ved å skrive manus med dialog og sceneanvisninger,,nei,,KM2097
http://psi.udir.no/kl06/KM13799,KM13799,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,improvisere ut fra tekst og visuelt materiale for å utvikle egne uttrykk,,improvisere ut fra tekst og visuelt materiale for å utvikle egne uttrykk,,nei,,KM2100
http://psi.udir.no/kl06/KM13800,KM13800,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,utvikle og presentere tegnspråkpoesi og gjøre rede for og begrunne valg av sjangre og virkemidler,,utvikle og presentere tegnspråkpoesi og gjøre rede for og begrunne valg av sjangre og virkemidler,,nei,,KM2101
http://psi.udir.no/kl06/KM13801,KM13801,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,bruke relevante faglige begreper i presentasjon av et selvvalgt arbeid innenfor drama og rytmikk,,bruke relevante faglige begreper i presentasjon av et selvvalgt arbeid innenfor drama og rytmikk,,nei,,KM2102
http://psi.udir.no/kl06/KM13797,KM13797,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,"bruke digitalt opptaksutstyr, rytmiske instrumenter og lysteknikk i egne oppsetninger",,"bruke digitalt opptaksutstyr, rytmiske instrumenter og lysteknikk i egne oppsetninger",,nei,,KM2098
http://psi.udir.no/kl06/KM13802,KM13802,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,"utvikle egne danseuttrykk med utgangspunkt i visuelle og rytmiske inntrykk fra egen kultur, samisk kultur og internasjonal kultur",,"utvikle egne danseuttrykk med utgangspunkt i visuelle og rytmiske inntrykk fra egen kultur, samisk kultur og internasjonal kultur",,nei,,KM2103
http://psi.udir.no/kl06/KM13798,KM13798,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,"utvikle og bruke kostymer, rekvisitter og kulisser som passer til formålet",,"utvikle og bruke kostymer, rekvisitter og kulisser som passer til formålet",,nei,,KM2099
http://psi.udir.no/kl06/KM13803,KM13803,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,"drøfte og reflektere rundt teater, film og musikk som kunst og kulturelle uttrykk og som underholdnings- og forbruksvare",,"drøfte og reflektere rundt teater, film og musikk som kunst og kulturelle uttrykk og som underholdnings- og forbruksvare",,nei,,KM2104
http://psi.udir.no/kl06/KM13804,KM13804,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,"utforske og reflektere over hvordan teater, film og musikk gjenspeiler trekk ved samfunnsutvikling og ungdomskultur, og hvordan dette kan komme til uttrykk gjennom ulike kulturelle uttrykksformer",,"utforske og reflektere over hvordan teater, film og musikk gjenspeiler trekk ved samfunnsutvikling og ungdomskultur, og hvordan dette kan komme til uttrykk gjennom ulike kulturelle uttrykksformer",,nei,,KM2116
http://psi.udir.no/kl06/KM13805,KM13805,MUS03,03,Læreplan i drama og rytmikk for elever med tegnspråk,"Drama og rytmikk for hørselshemmede, 8. årstrinn | Drama og rytmikk for hørselshemmede, 9. årstrinn | Drama og rytmikk for hørselshemmede, 10. årstrinn",Tiende årstrinn,status_publisert,utforske og drøfte musikken og dansens betydning i samfunnet og etiske problemstillinger knyttet til musikalske ytringer og musikkulturer,,utforske og drøfte musikken og dansens betydning i samfunnet og etiske problemstillinger knyttet til musikalske ytringer og musikkulturer,,nei,,KM2126
http://psi.udir.no/kl06/KM13806,KM13806,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,"undre seg, utforske og lage spørsmål, og knytte dette til egne eller andres erfaringer","undre seg, utforske og lage spørsmål, og knyte dette til eigne eller andre sine erfaringar","undre seg, utforske og lage spørsmål, og knytte dette til egne eller andres erfaringer","query, explore and make questions and to link these to one's own or others’ experiences",ja,,KM679
http://psi.udir.no/kl06/KM13807,KM13807,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,presentere funnene sine og beskrive hvordan eleven har kommet fram til dem,presentere funna sine og beskrive korleis eleven har kome fram til dei,presentere funnene sine og beskrive hvordan eleven har kommet fram til dem,present one’s findings and describe how one has arrived at them,ja,,KM784
http://psi.udir.no/kl06/KM13808,KM13808,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,presentere egne ideer til teknologiske oppfinnelser,presentere eigne idear til teknologiske oppfinningar,presentere egne ideer til teknologiske oppfinnelser,present one’s own ideas for technological inventions,ja,,KM785
http://psi.udir.no/kl06/KM13809,KM13809,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,"utforske og beskrive observerbare egenskaper til ulike objekter, materialer og stoffer og sortere etter egenskaper","utforske og beskrive observerbare eigenskapar til ulike objekt, materiale og stoff og sortere etter eigenskapar","utforske og beskrive observerbare egenskaper til ulike objekter, materialer og stoffer og sortere etter egenskaper","explore and describe observable properties of different objects, materials and substances and sort them according to their properties",ja,,KM786
http://psi.udir.no/kl06/KM13815,KM13815,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,samtale om hvordan vi kan ta miljøbevisste valg og gjennomføre lokale miljøtiltak,samtale om korleis vi kan ta miljømedvitne val og gjennomføre lokale miljøtiltak,samtale om hvordan vi kan ta miljøbevisste valg og gjennomføre lokale miljøtiltak,talk about how we can make environmentally aware choices and carry out local environmental initiatives,ja,,KM792
http://psi.udir.no/kl06/KM13810,KM13810,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,utforske et naturområde i nærmiljøet og beskrive hvordan noen organismer er tilpasset området og hverandre,utforske eit naturområde i nærmiljøet og beskrive korleis nokre organismar er tilpassa området og kvarandre,utforske et naturområde i nærmiljøet og beskrive hvordan noen organismer er tilpasset området og hverandre,explore a local natural area and describe how some organisms are adapted to the area and to each other,ja,,KM787
http://psi.udir.no/kl06/KM13811,KM13811,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,"oppleve naturen til ulike årstider, reflektere over hvordan naturen er i endring, og hvorfor året deles inn på ulike måter i norsk og samisk tradisjon","oppleve naturen til ulike årstider, reflektere over korleis naturen er i endring, og kvifor året blir delt inn på ulike måtar i norsk og samisk tradisjon","oppleve naturen til ulike årstider, reflektere over hvordan naturen er i endring, og hvorfor året deles inn på ulike måter i norsk og samisk tradisjon","experience nature during the different seasons, reflect on how nature is undergoing changes and why the year is divided in different ways in the Norwegian and Sami traditions",ja,,KM788
http://psi.udir.no/kl06/KM13812,KM13812,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,"planlegge og gjennomføre undersøkelser av vær og himmelfenomener og sammenligne målinger, observasjoner og værtegn gjennom året","planleggje og gjennomføre undersøkingar av ver og himmelfenomen og samanlikne målingar, observasjonar og verteikn gjennom året","planlegge og gjennomføre undersøkelser av vær og himmelfenomener og sammenligne målinger, observasjoner og værtegn gjennom året","plan and carry out examinations of weather and sky phenomena and compare measurements, observations and weather signs throughout the year",ja,,KM789
http://psi.udir.no/kl06/KM13813,KM13813,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,utforske sansene gjennom lek ute og inne og samtale om hvordan sansene brukes til å samle informasjon,utforske sansane gjennom leik ute og inne og samtale om korleis sansane blir brukte til å samle informasjon,utforske sansene gjennom lek ute og inne og samtale om hvordan sansene brukes til å samle informasjon,explore the senses through indoor and outdoor play and talk about how the senses are used to collect information,ja,,KM790
http://psi.udir.no/kl06/KM13814,KM13814,NAT01,05,Læreplan i naturfag,Naturfag 1. årstrinn | Naturfag 2. årstrinn,Andre årstrinn,status_publisert,gi eksempler på noen vanlige sykdommer og samtale om hva man kan gjøre for å verne kroppen mot smittsomme sykdommer,gi døme på nokre vanlege sjukdommar og samtale om kva ein kan gjere for å verne kroppen mot smittsame sjukdommar,gi eksempler på noen vanlige sykdommer og samtale om hva man kan gjøre for å verne kroppen mot smittsomme sykdommer,give examples of some common diseases and talk about what can be done to protect the body from infectious diseases,ja,,KM791
http://psi.udir.no/kl06/KM13816,KM13816,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"undre seg, stille spørsmål og lage hypoteser og utforske disse for å finne svar","undre seg, stille spørsmål og lage hypotesar og utforske desse for å finne svar","undre seg, stille spørsmål og lage hypoteser og utforske disse for å finne svar","query, ask questions, formulate hypotheses and explore them to find answers",ja,,KM793
http://psi.udir.no/kl06/KM13817,KM13817,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"bruke tabeller og figurer til å organisere data, lage forklaringer basert på data og presentere funn","bruke tabellar og figurar til å organisere data, lage forklaringar baserte på data og presentere funn","bruke tabeller og figurer til å organisere data, lage forklaringer basert på data og presentere funn","use tables and figures to structure data, make explanations based on data and present findings",ja,,KM794
http://psi.udir.no/kl06/KM13818,KM13818,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,sammenligne modeller med observasjoner og samtale om hvorfor vi bruker modeller i naturfag,samanlikne modellar med observasjonar og samtale om kvifor vi bruker modellar i naturfag,sammenligne modeller med observasjoner og samtale om hvorfor vi bruker modeller i naturfag,compare models with observations and talk about how we use models in natural science,ja,,KM795
http://psi.udir.no/kl06/KM13820,KM13820,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"utforske teknologiske systemer som er satt sammen av ulike deler, og beskrive hvordan delene fungerer og virker sammen","utforske teknologiske system som er sette saman av ulike delar, og beskrive korleis delane fungerer og verkar saman","utforske teknologiske systemer som er satt sammen av ulike deler, og beskrive hvordan delene fungerer og virker sammen",explore technological systems that are composed of different parts and describe how the parts function and work together,ja,,KM797
http://psi.udir.no/kl06/KM13821,KM13821,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,designe og lage et produkt basert på en kravspesifikasjon,designe og lage eit produkt basert på ein kravspesifikasjon,designe og lage et produkt basert på en kravspesifikasjon,design and make a product based on specifications,ja,,KM798
http://psi.udir.no/kl06/KM13822,KM13822,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,utforske og beskrive hvordan noen stoffer kan endre seg når de blandes med andre stoffer,utforske og beskrive korleis nokre stoff kan endre seg når dei blir blanda med andre stoff,utforske og beskrive hvordan noen stoffer kan endre seg når de blandes med andre stoffer,explore and describe how some substances can change when mixed with other substances,ja,,KM799
http://psi.udir.no/kl06/KM13823,KM13823,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,utforske observerbare størrelser som fart og temperatur og knytte dem til energi,"utforske storleikar som lar seg observere, som fart og temperatur, og knyte dei til energi",utforske observerbare størrelser som fart og temperatur og knytte dem til energi,"explore observable quantities, such as speed and temperature, and connect them to energy",ja,,KM800
http://psi.udir.no/kl06/KM13824,KM13824,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"samtale om hva energi er, og utforske ulike energikjeder","samtale om kva energi er, og utforske ulike energikjeder","samtale om hva energi er, og utforske ulike energikjeder",talk about what energy is and explore different energy chains,ja,,KM783
http://psi.udir.no/kl06/KM13819,KM13819,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,utforske et naturområde og drøfte bærekraftig bruk av området,utforske eit naturområde og drøfte berekraftig bruk av området,utforske et naturområde og drøfte bærekraftig bruk av området,explore an area in nature and discuss sustainable use of the area,ja,,KM796
http://psi.udir.no/kl06/KM13825,KM13825,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,utforske og sammenligne ulike dyre- og plantearters tilpasninger til miljø og levesteder og drøfte hvorfor noen arter dør ut,"utforske og samanlikne korleis ulike dyre- og planteartar har tilpassa seg miljø og levestader, og drøfte kvifor nokre artar døyr ut",utforske og sammenligne ulike dyre- og plantearters tilpasninger til miljø og levesteder og drøfte hvorfor noen arter dør ut,explore and compare how different species of animals and plants adapt to environments and habitats and discuss why some species become extinct,ja,,KM801
http://psi.udir.no/kl06/KM13827,KM13827,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,delta i høsting og bruk av naturressurser og drøfte hvordan naturressurser kan brukes på en bærekraftig måte,delta i hausting og bruk av naturressursar og drøfte korleis naturressursar kan bli brukte på ein berekraftig måte,delta i høsting og bruk av naturressurser og drøfte hvordan naturressurser kan brukes på en bærekraftig måte,participate in harvesting and using natural resources and explain how natural resources can be used in a sustainable way,ja,,KM780
http://psi.udir.no/kl06/KM13826,KM13826,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,gi eksempler på god dyrevelferd og reflektere over hvordan dyrs behov kan ivaretas,gi døme på god dyrevelferd og reflektere over korleis ein kan vareta behova til dyr,gi eksempler på god dyrevelferd og reflektere over hvordan dyrs behov kan ivaretas,give examples of good animal welfare and reflect on how to look after the needs of animals,ja,,KM782
http://psi.udir.no/kl06/KM13828,KM13828,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,utforske og beskrive vannets kretsløp og gjøre rede for hvorfor vann er viktig for livet på jorda,utforske og beskrive kretsløpet til vatnet og gjere greie for kvifor vatn er viktig for livet på jorda,utforske og beskrive vannets kretsløp og gjøre rede for hvorfor vann er viktig for livet på jorda,explore and describe the water cycle and explain why water is important for life on Earth,ja,,KM763
http://psi.udir.no/kl06/KM13832,KM13832,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"samtale om hva fysisk og psykisk helse er, og drøfte hvordan livsstil og trivsel påvirker helse",samtale om kva fysisk og psykisk helse er og drøfte korleis livsstil og trivnad påverkar helse,"samtale om hva fysisk og psykisk helse er, og drøfte hvordan livsstil og trivsel påvirker helse",talk about physical and mental health and explain how lifestyles and well-being affect health,ja,,KM767
